"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Region","Region_crops"
"Grapes","China, Hong Kong SAR","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
"Grapes","China, mainland","Food supply (kcal/capita/day)","kcal/capita/day",6,8,8,7.333333333,"East Asia","East Asia"
"Grapes","Saudi Arabia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Saudi Arabia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Canada","Food supply (kcal/capita/day)","kcal/capita/day",37,38,37,37.33333333,"North America","North America"
"Grapes","Israel","Food supply (kcal/capita/day)","kcal/capita/day",24,24,23,23.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Food supply (kcal/capita/day)","kcal/capita/day",24,24,23,23.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Canada","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"North America","North America"
"Grapes","Turkey","Food supply quantity (g/capita/day)","g/capita/day",85,86,86,85.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Turkey","Food supply quantity (g/capita/day)","g/capita/day",85,86,86,85.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Cyprus","Food supply (kcal/capita/day)","kcal/capita/day",43,41,35,39.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Cyprus","Food supply (kcal/capita/day)","kcal/capita/day",43,41,35,39.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","United Arab Emirates","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","United Arab Emirates","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Food supply quantity (g/capita/day)","g/capita/day",36,32,36,34.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Food supply quantity (g/capita/day)","g/capita/day",36,32,36,34.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Yemen","Food supply (kcal/capita/day)","kcal/capita/day",10,13,11,11.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Yemen","Food supply (kcal/capita/day)","kcal/capita/day",10,13,11,11.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Japan","Food supply (kcal/capita/day)","kcal/capita/day",7,7,7,7,"East Asia","East Asia"
"Grapes","Mongolia","Food supply (kcal/capita/day)","kcal/capita/day",1,3,3,2.333333333,"East Asia","East Asia"
"Grapes","Algeria","Food supply quantity (g/capita/day)","g/capita/day",35,37,25,32.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Algeria","Food supply quantity (g/capita/day)","g/capita/day",35,37,25,32.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Hong Kong SAR","Food supply (kcal/capita/day)","kcal/capita/day",11,12,13,12,"East Asia","East Asia"
"Grapes","China, mainland","Food supply quantity (g/capita/day)","g/capita/day",14,16,17,15.66666667,"East Asia","East Asia"
"Grapes","United States of America","Food supply quantity (g/capita/day)","g/capita/day",39,38,40,39,"North America","North America"
"Grapes","Cyprus","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Cyprus","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Libya","Food supply (kcal/capita/day)","kcal/capita/day",10,12,11,11,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Libya","Food supply (kcal/capita/day)","kcal/capita/day",10,12,11,11,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Canada","Food supply quantity (g/capita/day)","g/capita/day",56,59,57,57.33333333,"North America","North America"
"Grapes","Afghanistan","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Afghanistan","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Taiwan Province of","Food supply (kcal/capita/day)","kcal/capita/day",10,10,11,10.33333333,"East Asia","East Asia"
"Grapes","Lebanon","Food supply quantity (g/capita/day)","g/capita/day",44,37,37,39.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Lebanon","Food supply quantity (g/capita/day)","g/capita/day",44,37,37,39.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Malta","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Malta","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Canada","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"North America","North America"
"Grapes","Syrian Arab Republic","Food supply (kcal/capita/day)","kcal/capita/day",25,23,25,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Food supply (kcal/capita/day)","kcal/capita/day",25,23,25,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Food supply quantity (g/capita/day)","g/capita/day",36,32,36,34.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Food supply quantity (g/capita/day)","g/capita/day",36,32,36,34.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Republic of Korea","Food supply (kcal/capita/day)","kcal/capita/day",9,9,8,8.666666667,"East Asia","East Asia"
"Grapes","China, Taiwan Province of","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"East Asia","East Asia"
"Grapes","Lebanon","Food supply quantity (g/capita/day)","g/capita/day",44,37,37,39.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Lebanon","Food supply quantity (g/capita/day)","g/capita/day",44,37,37,39.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Jordan","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Jordan","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Macao SAR","Food supply (kcal/capita/day)","kcal/capita/day",21,23,26,23.33333333,"East Asia","East Asia"
"Grapes","Algeria","Food supply (kcal/capita/day)","kcal/capita/day",20,22,15,19,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Algeria","Food supply (kcal/capita/day)","kcal/capita/day",20,22,15,19,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Macao SAR","Food supply quantity (g/capita/day)","g/capita/day",31,33,40,34.66666667,"East Asia","East Asia"
"Grapes","Egypt","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.3,0.2,0.233333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Egypt","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.3,0.2,0.233333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Kuwait","Food supply (kcal/capita/day)","kcal/capita/day",6,5,3,4.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Kuwait","Food supply (kcal/capita/day)","kcal/capita/day",6,5,3,4.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Food supply (kcal/capita/day)","kcal/capita/day",24,24,23,23.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Food supply (kcal/capita/day)","kcal/capita/day",24,24,23,23.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Occupied Palestinian Territory","Food supply (kcal/capita/day)","kcal/capita/day",15,6,5,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Occupied Palestinian Territory","Food supply (kcal/capita/day)","kcal/capita/day",15,6,5,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Libya","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Libya","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Hong Kong SAR","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"East Asia","East Asia"
"Grapes","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",57,58,59,58,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",57,58,59,58,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Mongolia","Food supply quantity (g/capita/day)","g/capita/day",2,4,5,3.666666667,"East Asia","East Asia"
"Grapes","Pakistan","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Pakistan","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Japan","Food supply quantity (g/capita/day)","g/capita/day",13,11,11,11.66666667,"East Asia","East Asia"
"Grapes","Tunisia","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Tunisia","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","United Arab Emirates","Food supply (kcal/capita/day)","kcal/capita/day",13,11,9,11,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","United Arab Emirates","Food supply (kcal/capita/day)","kcal/capita/day",13,11,9,11,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Egypt","Food supply quantity (g/capita/day)","g/capita/day",39,42,39,40,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Egypt","Food supply quantity (g/capita/day)","g/capita/day",39,42,39,40,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Lebanon","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Lebanon","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Macao SAR","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"East Asia","East Asia"
"Grapes","Libya","Fat supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Libya","Fat supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Taiwan Province of","Food supply quantity (g/capita/day)","g/capita/day",17,18,19,18,"East Asia","East Asia"
"Grapes","Tunisia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Tunisia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.6,0.6,0.6,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.6,0.6,0.6,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Japan","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
"Grapes","Afghanistan","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.2,0.2,0.166666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Afghanistan","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.2,0.2,0.166666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","China, Macao SAR","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
"Grapes","Kuwait","Food supply quantity (g/capita/day)","g/capita/day",10,8,6,8,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Kuwait","Food supply quantity (g/capita/day)","g/capita/day",10,8,6,8,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Malta","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Malta","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Food supply (kcal/capita/day)","kcal/capita/day",25,23,25,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Food supply (kcal/capita/day)","kcal/capita/day",25,23,25,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Jordan","Food supply (kcal/capita/day)","kcal/capita/day",10,8,10,9.333333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Jordan","Food supply (kcal/capita/day)","kcal/capita/day",10,8,10,9.333333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Occupied Palestinian Territory","Food supply (kcal/capita/day)","kcal/capita/day",15,6,5,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Occupied Palestinian Territory","Food supply (kcal/capita/day)","kcal/capita/day",15,6,5,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Tunisia","Food supply (kcal/capita/day)","kcal/capita/day",14,13,14,13.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Tunisia","Food supply (kcal/capita/day)","kcal/capita/day",14,13,14,13.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Food supply quantity (g/capita/day)","g/capita/day",39,38,36,37.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Food supply quantity (g/capita/day)","g/capita/day",39,38,36,37.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Food supply quantity (g/capita/day)","g/capita/day",39,38,36,37.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Israel","Food supply quantity (g/capita/day)","g/capita/day",39,38,36,37.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Lebanon","Food supply (kcal/capita/day)","kcal/capita/day",32,27,27,28.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Lebanon","Food supply (kcal/capita/day)","kcal/capita/day",32,27,27,28.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Syrian Arab Republic","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Grapes","Democratic People's Republic of Korea","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
