"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Cereals, other","Israel","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Uzbekistan","Food supply quantity (g/capita/day)","g/capita/day",6,3,3,4,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Sierra Leone","Protein supply quantity (g/capita/day)","g/capita/day",0.4,0.3,0.3,0.333333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Panama","Food supply quantity (g/capita/day)","g/capita/day",2,2,3,2.333333333,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Ireland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Zimbabwe","Food supply (kcal/capita/day)","kcal/capita/day",2,1,2,1.666666667,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Saint Lucia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Sweden","Food supply (kcal/capita/day)","kcal/capita/day",3,2,2,2.333333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Burkina Faso","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Zambia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Peru","Food supply quantity (g/capita/day)","g/capita/day",3,3,3,3,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Vanuatu","Food supply quantity (g/capita/day)","g/capita/day",4,4,5,4.333333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Libya","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","kcal/capita/day",1,0,1,0.666666667,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Rwanda","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Senegal","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Solomon Islands","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","United Arab Emirates","Food supply (kcal/capita/day)","kcal/capita/day",5,0,0,1.666666667,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Colombia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Afghanistan","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Nicaragua","Food supply quantity (g/capita/day)","g/capita/day",0,0,1,0.333333333,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","China, Hong Kong SAR","Food supply quantity (g/capita/day)","g/capita/day",11,7,8,8.666666667,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Sri Lanka","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Maldives","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","United Kingdom","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Czech Republic","Food supply quantity (g/capita/day)","g/capita/day",2,1,1,1.333333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Tajikistan","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Chile","Food supply (kcal/capita/day)","kcal/capita/day",7,9,11,9,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Niger","Food supply quantity (g/capita/day)","g/capita/day",2,9,3,4.666666667,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Finland","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Spain","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Brunei Darussalam","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Estonia","Food supply (kcal/capita/day)","kcal/capita/day",1,1,0,0.666666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Thailand","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Czech Republic","Food supply (kcal/capita/day)","kcal/capita/day",6,4,4,4.666666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Cereals","Not_Specified"
"Cereals, other","Barbados","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.7,0.6,0.533333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Democratic People's Republic of Korea","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Mongolia","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0,0.033333333,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Azerbaijan","Food supply quantity (g/capita/day)","g/capita/day",2,5,8,5,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Indonesia","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Botswana","Food supply (kcal/capita/day)","kcal/capita/day",15,38,43,32,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Not_Specified"
"Cereals, other","Israel","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Not_Specified"
