"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Europe","Ghana","Fat supply quantity (g/capita/day)",0,0.1,0.1
"Europe","Ghana","Food supply (kcal/capita/day)",114,133,112
"Europe","Ghana","Food supply quantity (g/capita/day)",47,52,47
"Europe","Ghana","Protein supply quantity (g/capita/day)",0.1,0.1,0
"Europe","Greece","Fat supply quantity (g/capita/day)",46.1,45.2,42.6
"Europe","Greece","Food supply (kcal/capita/day)",669,654,628
"Europe","Greece","Food supply quantity (g/capita/day)",198,177,153
"Europe","Greece","Protein supply quantity (g/capita/day)",0.7,0.6,0.5
"Europe","Grenada","Fat supply quantity (g/capita/day)",1,0.6,0.6
"Europe","Grenada","Food supply (kcal/capita/day)",387,383,388
"Europe","Grenada","Food supply quantity (g/capita/day)",127,126,121
"Europe","Grenada","Protein supply quantity (g/capita/day)",1.2,1.3,0.9
"Europe","Guatemala","Fat supply quantity (g/capita/day)",0.3,0.3,0.3
"Europe","Guatemala","Food supply (kcal/capita/day)",519,476,512
"Europe","Guatemala","Food supply quantity (g/capita/day)",150,139,148
"Europe","Guatemala","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Guinea-Bissau","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe","Guinea-Bissau","Food supply (kcal/capita/day)",118,120,113
"Europe","Guinea-Bissau","Food supply quantity (g/capita/day)",32,33,31
"Europe","Guinea-Bissau","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Guinea","Fat supply quantity (g/capita/day)",0,0,0
"Europe","Guinea","Food supply (kcal/capita/day)",130,134,134
"Europe","Guinea","Food supply quantity (g/capita/day)",36,37,37
"Europe","Guinea","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe","Guyana","Fat supply quantity (g/capita/day)",0.2,0.4,0.5
"Europe","Guyana","Food supply (kcal/capita/day)",382,380,392
"Europe","Guyana","Food supply quantity (g/capita/day)",110,110,114
"Europe","Guyana","Protein supply quantity (g/capita/day)",2.4,2.3,3.1
"Europe","Haiti","Fat supply quantity (g/capita/day)",0,0.1,0
"Europe","Haiti","Food supply (kcal/capita/day)",212,196,179
"Europe","Haiti","Food supply quantity (g/capita/day)",57,53,57
"Europe","Haiti","Protein supply quantity (g/capita/day)",0.2,1.4,0.3
"Europe","Honduras","Fat supply quantity (g/capita/day)",0.1,0.2,0.2
"Europe","Honduras","Food supply (kcal/capita/day)",404,428,407
"Europe","Honduras","Food supply quantity (g/capita/day)",121,127,119
"Europe","Honduras","Protein supply quantity (g/capita/day)",0,0.2,0.2
"Europe","Hungary","Fat supply quantity (g/capita/day)",3.6,3.6,3.8
"Europe","Hungary","Food supply (kcal/capita/day)",215,224,231
"Europe","Hungary","Food supply quantity (g/capita/day)",119,128,136
"Europe","Hungary","Protein supply quantity (g/capita/day)",1.1,1.6,1.8
"Europe","Iceland","Fat supply quantity (g/capita/day)",3.1,3,3.3
"Europe","Iceland","Food supply (kcal/capita/day)",449,448,448
"Europe","Iceland","Food supply quantity (g/capita/day)",197,206,206
"Europe","Iceland","Protein supply quantity (g/capita/day)",1,1.1,1.1
"Europe","India","Fat supply quantity (g/capita/day)",5.4,4.8,5.9
"Europe","India","Food supply (kcal/capita/day)",290,283,289
"Europe","India","Food supply quantity (g/capita/day)",99,125,103
"Europe","India","Protein supply quantity (g/capita/day)",1.2,1.1,1.2
"Europe","Indonesia","Fat supply quantity (g/capita/day)",0,0,0
"Europe","Indonesia","Food supply (kcal/capita/day)",125,129,132
"Europe","Indonesia","Food supply quantity (g/capita/day)",37,38,39
"Europe","Indonesia","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Iran (Islamic Republic of)","Fat supply quantity (g/capita/day)",5,4.9,5.1
"Europe","Iran (Islamic Republic of)","Food supply (kcal/capita/day)",338,332,339
"Europe","Iran (Islamic Republic of)","Food supply quantity (g/capita/day)",147,122,139
"Europe","Iran (Islamic Republic of)","Protein supply quantity (g/capita/day)",0.2,0.1,0.2
"Europe","Iraq","Fat supply quantity (g/capita/day)",0.3,1.8,0.3
"Europe","Iraq","Food supply (kcal/capita/day)",158,211,188
"Europe","Iraq","Food supply quantity (g/capita/day)",55,91,62
"Europe","Iraq","Protein supply quantity (g/capita/day)",0.3,0.1,0.2
"Europe","Ireland","Fat supply quantity (g/capita/day)",19,19.5,18.3
"Europe","Ireland","Food supply (kcal/capita/day)",513,497,482
"Europe","Ireland","Food supply quantity (g/capita/day)",130,144,130
"Europe","Ireland","Protein supply quantity (g/capita/day)",2.3,2.5,1.9
"Europe","Israel","Fat supply quantity (g/capita/day)",18.4,21.9,23.8
"Europe","Israel","Food supply (kcal/capita/day)",423,458,542
"Europe","Israel","Food supply quantity (g/capita/day)",144,154,168
"Europe","Israel","Protein supply quantity (g/capita/day)",0.9,0.7,0.8
"Europe","Italy","Fat supply quantity (g/capita/day)",32.3,33.3,34.6
"Europe","Italy","Food supply (kcal/capita/day)",593,590,599
"Europe","Italy","Food supply quantity (g/capita/day)",172,159,162
"Europe","Italy","Protein supply quantity (g/capita/day)",1.2,1.1,0.7
"Europe","Jamaica","Fat supply quantity (g/capita/day)",0.3,0.4,0.5
"Europe","Jamaica","Food supply (kcal/capita/day)",448,452,475
"Europe","Jamaica","Food supply quantity (g/capita/day)",130,131,141
"Europe","Jamaica","Protein supply quantity (g/capita/day)",0.4,0.4,0.7
"Europe","Japan","Fat supply quantity (g/capita/day)",20.6,22.2,22.9
"Europe","Japan","Food supply (kcal/capita/day)",368,361,391
"Europe","Japan","Food supply quantity (g/capita/day)",109,106,114
"Europe","Japan","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe","Jordan","Fat supply quantity (g/capita/day)",10.7,11.4,8.8
"Europe","Jordan","Food supply (kcal/capita/day)",512,575,491
"Europe","Jordan","Food supply quantity (g/capita/day)",160,185,153
"Europe","Jordan","Protein supply quantity (g/capita/day)",0.4,0.5,0.3
"Europe","Kazakhstan","Fat supply quantity (g/capita/day)",4.2,3.9,3
"Europe","Kazakhstan","Food supply (kcal/capita/day)",363,321,359
"Europe","Kazakhstan","Food supply quantity (g/capita/day)",155,131,174
"Europe","Kazakhstan","Protein supply quantity (g/capita/day)",0.8,0.5,1.2
"Europe","Kenya","Fat supply quantity (g/capita/day)",0.2,0.1,0.3
"Europe","Kenya","Food supply (kcal/capita/day)",199,185,188
"Europe","Kenya","Food supply quantity (g/capita/day)",125,125,104
"Europe","Kenya","Protein supply quantity (g/capita/day)",1,0.3,1
"Europe","Kiribati","Fat supply quantity (g/capita/day)",0,0,0
"Europe","Kiribati","Food supply (kcal/capita/day)",459,449,464
"Europe","Kiribati","Food supply quantity (g/capita/day)",124,122,127
"Europe","Kiribati","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Kuwait","Fat supply quantity (g/capita/day)",4.6,3.6,3.8
"Europe","Kuwait","Food supply (kcal/capita/day)",419,359,343
"Europe","Kuwait","Food supply quantity (g/capita/day)",135,117,112
"Europe","Kuwait","Protein supply quantity (g/capita/day)",1.1,0.1,0.2
"Europe","Kyrgyzstan","Fat supply quantity (g/capita/day)",0.3,0.2,0.2
"Europe","Kyrgyzstan","Food supply (kcal/capita/day)",253,257,249
"Europe","Kyrgyzstan","Food supply quantity (g/capita/day)",122,126,112
"Europe","Kyrgyzstan","Protein supply quantity (g/capita/day)",0.3,0.5,0.4
"Europe","Lao People's Democratic Republic","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe","Lao People's Democratic Republic","Food supply (kcal/capita/day)",67,66,70
"Europe","Lao People's Democratic Republic","Food supply quantity (g/capita/day)",83,77,83
"Europe","Lao People's Democratic Republic","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe","Latvia","Fat supply quantity (g/capita/day)",16.8,16.9,19.8
"Europe","Latvia","Food supply (kcal/capita/day)",451,603,607
"Europe","Latvia","Food supply quantity (g/capita/day)",152,179,171
"Europe","Latvia","Protein supply quantity (g/capita/day)",2,1.2,1.3
"Europe","Lebanon","Fat supply quantity (g/capita/day)",8.5,8.2,10
"Europe","Lebanon","Food supply (kcal/capita/day)",461,481,501
"Europe","Lebanon","Food supply quantity (g/capita/day)",162,161,177
"Europe","Lebanon","Protein supply quantity (g/capita/day)",0.6,0.7,0.7
"Europe","Lesotho","Fat supply quantity (g/capita/day)",0.6,0.7,0.7
"Europe","Lesotho","Food supply (kcal/capita/day)",219,222,217
"Europe","Lesotho","Food supply quantity (g/capita/day)",73,74,72
"Europe","Lesotho","Protein supply quantity (g/capita/day)",2.5,2.6,2.4
"Europe","Liberia","Fat supply quantity (g/capita/day)",0.4,0.4,0.4
"Europe","Liberia","Food supply (kcal/capita/day)",78,83,81
"Europe","Liberia","Food supply quantity (g/capita/day)",47,48,46
"Europe","Liberia","Protein supply quantity (g/capita/day)",0.1,0.1,0.2
"Europe","Libya","Fat supply quantity (g/capita/day)",11.2,11.3,11.6
"Europe","Libya","Food supply (kcal/capita/day)",477,473,470
"Europe","Libya","Food supply quantity (g/capita/day)",157,163,156
"Europe","Libya","Protein supply quantity (g/capita/day)",1,1.1,1.2
"Europe","Lithuania","Fat supply quantity (g/capita/day)",5.3,5.2,5.8
"Europe","Lithuania","Food supply (kcal/capita/day)",458,431,404
"Europe","Lithuania","Food supply quantity (g/capita/day)",168,146,129
"Europe","Lithuania","Protein supply quantity (g/capita/day)",4,3.2,3.8
"Europe","Luxembourg","Fat supply quantity (g/capita/day)",19.6,13.1,12.6
"Europe","Luxembourg","Food supply (kcal/capita/day)",328,294,293
"Europe","Luxembourg","Food supply quantity (g/capita/day)",129,136,128
"Europe","Luxembourg","Protein supply quantity (g/capita/day)",0.7,1.4,1.1
"Europe","Madagascar","Fat supply quantity (g/capita/day)",0.1,0,0.3
"Europe","Madagascar","Food supply (kcal/capita/day)",87,81,87
"Europe","Madagascar","Food supply quantity (g/capita/day)",39,37,37
"Europe","Madagascar","Protein supply quantity (g/capita/day)",0.4,0.4,0.5
"Europe","Malawi","Fat supply quantity (g/capita/day)",0,0,0
"Europe","Malawi","Food supply (kcal/capita/day)",117,122,90
"Europe","Malawi","Food supply quantity (g/capita/day)",34,34,25
"Europe","Malawi","Protein supply quantity (g/capita/day)",0.1,0.1,0
"Europe","Malaysia","Fat supply quantity (g/capita/day)",1.3,1,0.4
"Europe","Malaysia","Food supply (kcal/capita/day)",416,412,409
"Europe","Malaysia","Food supply quantity (g/capita/day)",138,138,129
"Europe","Malaysia","Protein supply quantity (g/capita/day)",0.7,0.6,0.7
"Europe","Maldives","Fat supply quantity (g/capita/day)",1,1.5,1.4
"Europe","Maldives","Food supply (kcal/capita/day)",356,368,359
"Europe","Maldives","Food supply quantity (g/capita/day)",124,127,126
"Europe","Maldives","Protein supply quantity (g/capita/day)",0.1,0,0
"Europe","Mali","Fat supply quantity (g/capita/day)",0,0,0
"Europe","Mali","Food supply (kcal/capita/day)",124,104,91
"Europe","Mali","Food supply quantity (g/capita/day)",35,29,25
"Europe","Mali","Protein supply quantity (g/capita/day)",0.1,0,0
"Europe","Malta","Fat supply quantity (g/capita/day)",4.8,4.6,5
"Europe","Malta","Food supply (kcal/capita/day)",585,570,550
"Europe","Malta","Food supply quantity (g/capita/day)",217,180,185
"Europe","Malta","Protein supply quantity (g/capita/day)",1.2,0.9,1.2
"Europe","Mauritania","Fat supply quantity (g/capita/day)",1,0.1,0.3
"Europe","Mauritania","Food supply (kcal/capita/day)",390,372,377
"Europe","Mauritania","Food supply quantity (g/capita/day)",109,106,107
"Europe","Mauritania","Protein supply quantity (g/capita/day)",2.3,1.7,1.8
"Europe","Mauritius","Fat supply quantity (g/capita/day)",2.1,1.9,2.2
"Europe","Mauritius","Food supply (kcal/capita/day)",401,364,344
"Europe","Mauritius","Food supply quantity (g/capita/day)",146,129,120
"Europe","Mauritius","Protein supply quantity (g/capita/day)",2.2,2.1,2.1
"Europe","Mexico","Fat supply quantity (g/capita/day)",4.2,4.7,5.1
"Europe","Mexico","Food supply (kcal/capita/day)",485,431,413
"Europe","Mexico","Food supply quantity (g/capita/day)",150,131,125
"Europe","Mexico","Protein supply quantity (g/capita/day)",0.3,0.3,0.3
"Europe","Mongolia","Fat supply quantity (g/capita/day)",0.2,0.3,0.2
"Europe","Mongolia","Food supply (kcal/capita/day)",130,127,138
"Europe","Mongolia","Food supply quantity (g/capita/day)",43,40,46
"Europe","Mongolia","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Montenegro","Fat supply quantity (g/capita/day)",2.4,3.7,2.9
"Europe","Montenegro","Food supply (kcal/capita/day)",262,264,274
"Europe","Montenegro","Food supply quantity (g/capita/day)",228,209,185
"Europe","Montenegro","Protein supply quantity (g/capita/day)",1.5,1.6,1.5
"Europe","Morocco","Fat supply quantity (g/capita/day)",8.3,7.7,8.3
"Europe","Morocco","Food supply (kcal/capita/day)",494,460,479
"Europe","Morocco","Food supply quantity (g/capita/day)",159,152,161
"Europe","Morocco","Protein supply quantity (g/capita/day)",0.7,0.8,0.7
"Europe","Mozambique","Fat supply quantity (g/capita/day)",0,0.1,0.1
"Europe","Mozambique","Food supply (kcal/capita/day)",110,108,112
"Europe","Mozambique","Food supply quantity (g/capita/day)",32,32,33
"Europe","Mozambique","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Myanmar","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe","Myanmar","Food supply (kcal/capita/day)",167,161,165
"Europe","Myanmar","Food supply quantity (g/capita/day)",52,50,51
"Europe","Myanmar","Protein supply quantity (g/capita/day)",1.1,1.2,1.2
"Europe","Namibia","Fat supply quantity (g/capita/day)",0.1,0.1,0.2
"Europe","Namibia","Food supply (kcal/capita/day)",172,175,174
"Europe","Namibia","Food supply quantity (g/capita/day)",61,62,62
"Europe","Namibia","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Nepal","Fat supply quantity (g/capita/day)",5.9,6,6
"Europe","Nepal","Food supply (kcal/capita/day)",128,130,129
"Europe","Nepal","Food supply quantity (g/capita/day)",109,132,124
"Europe","Nepal","Protein supply quantity (g/capita/day)",0.7,0.4,0.5
"Europe","Netherlands","Fat supply quantity (g/capita/day)",3,3,2.9
"Europe","Netherlands","Food supply (kcal/capita/day)",505,500,512
"Europe","Netherlands","Food supply quantity (g/capita/day)",207,200,223
"Europe","Netherlands","Protein supply quantity (g/capita/day)",1.1,1,1.1
"Europe","New Caledonia","Fat supply quantity (g/capita/day)",4.4,5.1,5.1
"Europe","New Caledonia","Food supply (kcal/capita/day)",273,282,276
"Europe","New Caledonia","Food supply quantity (g/capita/day)",135,135,135
"Europe","New Caledonia","Protein supply quantity (g/capita/day)",0.3,0.2,0.1
"Europe","New Zealand","Fat supply quantity (g/capita/day)",8.7,9.8,8.4
"Europe","New Zealand","Food supply (kcal/capita/day)",653,637,605
"Europe","New Zealand","Food supply quantity (g/capita/day)",231,222,210
"Europe","New Zealand","Protein supply quantity (g/capita/day)",1.4,2.7,2.5
"Europe","Nicaragua","Fat supply quantity (g/capita/day)",0.3,0.3,0.4
"Europe","Nicaragua","Food supply (kcal/capita/day)",389,390,397
"Europe","Nicaragua","Food supply quantity (g/capita/day)",135,134,139
"Europe","Nicaragua","Protein supply quantity (g/capita/day)",0.5,0.7,0.7
"Europe","Niger","Fat supply quantity (g/capita/day)",0,0,0
"Europe","Niger","Food supply (kcal/capita/day)",53,50,49
"Europe","Niger","Food supply quantity (g/capita/day)",14,14,13
"Europe","Niger","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe","Nigeria","Fat supply quantity (g/capita/day)",0,0,0
"Europe","Nigeria","Food supply (kcal/capita/day)",93,93,92
"Europe","Nigeria","Food supply quantity (g/capita/day)",27,27,27
"Europe","Nigeria","Protein supply quantity (g/capita/day)",0,0,0
"Europe","Norway","Fat supply quantity (g/capita/day)",16.9,23,16.2
"Europe","Norway","Food supply (kcal/capita/day)",552,614,529
"Europe","Norway","Food supply quantity (g/capita/day)",224,232,218
"Europe","Norway","Protein supply quantity (g/capita/day)",3,4.3,3.3
"Europe","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)",10.3,11.9,11
"Europe","Occupied Palestinian Territory","Food supply (kcal/capita/day)",330,352,345
"Europe","Occupied Palestinian Territory","Food supply quantity (g/capita/day)",89,90,92
"Europe","Occupied Palestinian Territory","Protein supply quantity (g/capita/day)",0.5,0.4,0.4
"Europe","Pakistan","Fat supply quantity (g/capita/day)",3.5,3.2,3.6
"Europe","Pakistan","Food supply (kcal/capita/day)",322,348,317
"Europe","Pakistan","Food supply quantity (g/capita/day)",137,164,170
"Europe","Pakistan","Protein supply quantity (g/capita/day)",0.7,0.8,0.6
"Europe","Panama","Fat supply quantity (g/capita/day)",1.2,1.9,2.1
"Europe","Panama","Food supply (kcal/capita/day)",308,328,349
"Europe","Panama","Food supply quantity (g/capita/day)",112,120,121
"Europe","Panama","Protein supply quantity (g/capita/day)",0.7,0.7,0.7
"Europe","Paraguay","Fat supply quantity (g/capita/day)",0.1,0.1,0.2
"Europe","Paraguay","Food supply (kcal/capita/day)",254,255,257
"Europe","Paraguay","Food supply quantity (g/capita/day)",72,72,72
"Europe","Paraguay","Protein supply quantity (g/capita/day)",0.4,0.4,0.5
"Europe","Peru","Fat supply quantity (g/capita/day)",0.1,0.8,0.9
"Europe","Peru","Food supply (kcal/capita/day)",237,244,248
"Europe","Peru","Food supply quantity (g/capita/day)",79,82,84
"Europe","Peru","Protein supply quantity (g/capita/day)",1.4,1.5,1.3
"Europe","Philippines","Fat supply quantity (g/capita/day)",0.2,0.1,0.1
"Europe","Philippines","Food supply (kcal/capita/day)",221,218,224
"Europe","Philippines","Food supply quantity (g/capita/day)",69,67,68
"Europe","Philippines","Protein supply quantity (g/capita/day)",0.3,0.3,0.3
"Europe","Poland","Fat supply quantity (g/capita/day)",16.9,13.4,13.6
"Europe","Poland","Food supply (kcal/capita/day)",604,573,588
"Europe","Poland","Food supply quantity (g/capita/day)",191,184,188
"Europe","Poland","Protein supply quantity (g/capita/day)",1.2,1.1,1.1
"Europe","Portugal","Fat supply quantity (g/capita/day)",21,20.7,22.1
