Item,Country,Element,Unit,Y2009,Y2010,Y2011,Average
Cottonseed oil,Syrian Arab Republic,Food supply quantity (g/capita/day),g/capita/day,6,6,7,6.333333333
Cottonseed oil,Syrian Arab Republic,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Tajikistan,Fat supply quantity (g/capita/day),g/capita/day,14,13.7,13.7,13.8
Cottonseed oil,Tajikistan,Food supply (kcal/capita/day),kcal/capita/day,124,121,121,122
Cottonseed oil,Tajikistan,Food supply quantity (g/capita/day),g/capita/day,14,14,14,14
Cottonseed oil,Tajikistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Thailand,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Thailand,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,Thailand,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Thailand,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,The former Yugoslav Republic of Macedonia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,The former Yugoslav Republic of Macedonia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,The former Yugoslav Republic of Macedonia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,The former Yugoslav Republic of Macedonia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Timor-Leste,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Timor-Leste,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,Timor-Leste,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Timor-Leste,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Togo,Fat supply quantity (g/capita/day),g/capita/day,1.7,1.6,1.6,1.633333333
Cottonseed oil,Togo,Food supply (kcal/capita/day),kcal/capita/day,15,14,14,14.33333333
Cottonseed oil,Togo,Food supply quantity (g/capita/day),g/capita/day,2,2,2,2
Cottonseed oil,Togo,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Trinidad and Tobago,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.2,1,0.433333333
Cottonseed oil,Trinidad and Tobago,Food supply (kcal/capita/day),kcal/capita/day,1,2,8,3.666666667
Cottonseed oil,Trinidad and Tobago,Food supply quantity (g/capita/day),g/capita/day,0,0,1,0.333333333
Cottonseed oil,Trinidad and Tobago,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Tunisia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Tunisia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,Tunisia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Tunisia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Turkey,Fat supply quantity (g/capita/day),g/capita/day,6.5,7.9,9.2,7.866666667
Cottonseed oil,Turkey,Food supply (kcal/capita/day),kcal/capita/day,58,70,82,70
Cottonseed oil,Turkey,Food supply quantity (g/capita/day),g/capita/day,7,8,9,8
Cottonseed oil,Turkey,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Turkmenistan,Fat supply quantity (g/capita/day),g/capita/day,11,8.2,10.7,9.966666667
Cottonseed oil,Turkmenistan,Food supply (kcal/capita/day),kcal/capita/day,97,72,95,88
Cottonseed oil,Turkmenistan,Food supply quantity (g/capita/day),g/capita/day,11,8,11,10
Cottonseed oil,Turkmenistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Uganda,Fat supply quantity (g/capita/day),g/capita/day,0.6,0.4,0.7,0.566666667
Cottonseed oil,Uganda,Food supply (kcal/capita/day),kcal/capita/day,5,4,6,5
Cottonseed oil,Uganda,Food supply quantity (g/capita/day),g/capita/day,1,0,1,0.666666667
Cottonseed oil,Uganda,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Ukraine,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Ukraine,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,Ukraine,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Ukraine,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United Arab Emirates,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United Arab Emirates,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,United Arab Emirates,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United Arab Emirates,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United Kingdom,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United Kingdom,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,United Kingdom,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United Kingdom,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United Republic of Tanzania,Fat supply quantity (g/capita/day),g/capita/day,1.7,1.1,1,1.266666667
Cottonseed oil,United Republic of Tanzania,Food supply (kcal/capita/day),kcal/capita/day,15,10,9,11.33333333
Cottonseed oil,United Republic of Tanzania,Food supply quantity (g/capita/day),g/capita/day,2,1,1,1.333333333
Cottonseed oil,United Republic of Tanzania,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,United States of America,Fat supply quantity (g/capita/day),g/capita/day,2.3,2.3,2.3,2.3
Cottonseed oil,United States of America,Food supply (kcal/capita/day),kcal/capita/day,20,20,20,20
Cottonseed oil,United States of America,Food supply quantity (g/capita/day),g/capita/day,2,2,2,2
Cottonseed oil,United States of America,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Uruguay,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Uruguay,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,Uruguay,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Uruguay,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Uzbekistan,Fat supply quantity (g/capita/day),g/capita/day,21.2,21.2,21.3,21.23333333
Cottonseed oil,Uzbekistan,Food supply (kcal/capita/day),kcal/capita/day,188,187,188,187.6666667
Cottonseed oil,Uzbekistan,Food supply quantity (g/capita/day),g/capita/day,21,21,21,21
Cottonseed oil,Uzbekistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Vanuatu,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Vanuatu,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,Vanuatu,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Vanuatu,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0,0.066666667
Cottonseed oil,Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),kcal/capita/day,1,1,0,0.666666667
Cottonseed oil,Venezuela (Bolivarian Republic of),Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Viet Nam,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Viet Nam,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Cottonseed oil,Viet Nam,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Viet Nam,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Yemen,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.3,0.166666667
Cottonseed oil,Yemen,Food supply (kcal/capita/day),kcal/capita/day,1,1,2,1.333333333
Cottonseed oil,Yemen,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Yemen,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Zambia,Fat supply quantity (g/capita/day),g/capita/day,1.3,1.2,2,1.5
Cottonseed oil,Zambia,Food supply (kcal/capita/day),kcal/capita/day,12,11,18,13.66666667
Cottonseed oil,Zambia,Food supply quantity (g/capita/day),g/capita/day,1,1,2,1.333333333
Cottonseed oil,Zambia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Cottonseed oil,Zimbabwe,Fat supply quantity (g/capita/day),g/capita/day,2.7,3.5,5.4,3.866666667
Cottonseed oil,Zimbabwe,Food supply (kcal/capita/day),kcal/capita/day,24,31,48,34.33333333
Cottonseed oil,Zimbabwe,Food supply quantity (g/capita/day),g/capita/day,3,4,5,4
Cottonseed oil,Zimbabwe,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Afghanistan,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Afghanistan,Food supply (kcal/capita/day),kcal/capita/day,0,1,1,0.666666667
Dates,Afghanistan,Food supply quantity (g/capita/day),g/capita/day,0,1,1,0.666666667
Dates,Afghanistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Albania,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Albania,Food supply (kcal/capita/day),kcal/capita/day,13,15,16,14.66666667
Dates,Albania,Food supply quantity (g/capita/day),g/capita/day,8,10,10,9.333333333
Dates,Albania,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.2,0.133333333
Dates,Algeria,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Dates,Algeria,Food supply (kcal/capita/day),kcal/capita/day,78,84,90,84
Dates,Algeria,Food supply quantity (g/capita/day),g/capita/day,43,46,50,46.33333333
Dates,Algeria,Protein supply quantity (g/capita/day),g/capita/day,0.7,0.7,0.8,0.733333333
Dates,Angola,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Angola,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Angola,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Angola,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Antigua and Barbuda,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Antigua and Barbuda,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Antigua and Barbuda,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Antigua and Barbuda,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Argentina,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Argentina,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Argentina,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Argentina,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Armenia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Armenia,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Dates,Armenia,Food supply quantity (g/capita/day),g/capita/day,0,1,1,0.666666667
Dates,Armenia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Australia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Australia,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Dates,Australia,Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
Dates,Australia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Austria,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Austria,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Dates,Austria,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Austria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Azerbaijan,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Azerbaijan,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Azerbaijan,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Azerbaijan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bahamas,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bahamas,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Bahamas,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bahamas,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bangladesh,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bangladesh,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Bangladesh,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bangladesh,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Barbados,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Barbados,Food supply (kcal/capita/day),kcal/capita/day,0,0,1,0.333333333
Dates,Barbados,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Barbados,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belarus,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belarus,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Belarus,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belarus,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belgium,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belgium,Food supply (kcal/capita/day),kcal/capita/day,1,0,1,0.666666667
Dates,Belgium,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belgium,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belize,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belize,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Belize,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Belize,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Benin,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Benin,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Dates,Benin,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Benin,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bermuda,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bermuda,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Bermuda,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bermuda,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bolivia (Plurinational State of),Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Bolivia (Plurinational State of),Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bosnia and Herzegovina,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bosnia and Herzegovina,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Bosnia and Herzegovina,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bosnia and Herzegovina,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Botswana,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Botswana,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Botswana,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Botswana,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Brazil,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Brazil,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Brazil,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Brazil,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Brunei Darussalam,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Brunei Darussalam,Food supply (kcal/capita/day),kcal/capita/day,1,1,0,0.666666667
Dates,Brunei Darussalam,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Brunei Darussalam,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bulgaria,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bulgaria,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Bulgaria,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Bulgaria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Burkina Faso,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Burkina Faso,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Burkina Faso,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Burkina Faso,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cabo Verde,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cabo Verde,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Cabo Verde,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cabo Verde,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cambodia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cambodia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Cambodia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cambodia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cameroon,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cameroon,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Cameroon,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Cameroon,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Canada,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Canada,Food supply (kcal/capita/day),kcal/capita/day,1,2,2,1.666666667
Dates,Canada,Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
Dates,Canada,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Central African Republic,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Central African Republic,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Central African Republic,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Central African Republic,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Chad,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Chad,Food supply (kcal/capita/day),kcal/capita/day,7,7,7,7
Dates,Chad,Food supply quantity (g/capita/day),g/capita/day,4,4,4,4
Dates,Chad,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Dates,Chile,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Chile,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Chile,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Chile,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, Hong Kong SAR",Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, Hong Kong SAR",Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Dates,"China, Hong Kong SAR",Food supply quantity (g/capita/day),g/capita/day,0,1,1,0.666666667
Dates,"China, Hong Kong SAR",Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, Macao SAR",Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, Macao SAR",Food supply (kcal/capita/day),kcal/capita/day,1,1,0,0.666666667
Dates,"China, Macao SAR",Food supply quantity (g/capita/day),g/capita/day,1,1,0,0.666666667
Dates,"China, Macao SAR",Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, mainland",Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, mainland",Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Dates,"China, mainland",Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, mainland",Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, Taiwan Province of",Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,"China, Taiwan Province of",Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Dates,"China, Taiwan Province of",Food supply quantity (g/capita/day),g/capita/day,1,0,0,0.333333333
Dates,"China, Taiwan Province of",Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Colombia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Colombia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Colombia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Colombia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Congo,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Congo,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Dates,Congo,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Dates,Congo,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
